0.0 0x 0y 0z 1x 1y 1z 2x 2y 2z 3x 3y 3z 4x 4y 4z 5x 5y 5z 6x 6y 6z 7x 7y 7z 8x 8y 8z 9x 9y 9z 10x 10y 10z 11x 11y 11z 12x 12y 12z 13x 13y 13z 14x 14y 14z 15x 15y 15z 16x 16y 16z 17x 17y 17z 18x 18y 18z 19x 19y 19z 20x 20y 20z 21x 21y 21z 22x 22y 22z 23x 23y 23z 24x 24y 24z 25x 25y 25z 26x 26y 26z 27x 27y 27z 28x 28y 28z 29x 29y 29z 30x 30y 30z 31x 31y 31z 32x 32y 32z 33x 33y 33z 34x 34y 34z 35x 35y 35z 36x 36y 36z 37x 37y 37z 38x 38y 38z 39x 39y 39z 40x 40y 40z 41x 41y 41z 42x 42y 42z 43x 43y 43z 44x 44y 44z 45x 45y 45z 46x 46y 46z 47x 47y 47z 48x 48y 48z 49x 49y 49z 50x 50y 50z 51x 51y 51z 52x 52y 52z 53x 53y 53z 54x 54y 54z 55x 55y 55z 56x 56y 56z 57x 57y 57z 58x 58y 58z 59x 59y 59z 60x 60y 60z 61x 61y 61z 62x 62y 62z 63x 63y 63z 64x 64y 64z 65x 65y 65z 66x 66y 66z 67x 67y 67z 68x 68y 68z 69x 69y 69z 70x 70y 70z 71x 71y 71z 72x 72y 72z 73x 73y 73z 74x 74y 74z 75x 75y 75z 76x 76y 76z 77x 77y 77z 78x 78y 78z 79x 79y 79z 80x 80y 80z 81x 81y 81z 82x 82y 82z 83x 83y 83z 84x 84y 84z 85x 85y 85z 86x 86y 86z 87x 87y 87z 88x 88y 88z 89x 89y 89z 90x 90y 90z 91x 91y 91z 92x 92y 92z 93x 93y 93z 94x 94y 94z 95x 95y 95z 96x 96y 96z 97x 97y 97z 98x 98y 98z 99x 99y 99z
1390385481.111 294.176 205.09 1212 291.421 203.274 1208 288.003 202.643 1212 284.553 203.497 1221 282.052 205.631 1221 284.779 206.245 1216 288.042 206.359 1212 291.349 205.889 1212 311.613 204.965 1221 314.355 203.294 1225 317.913 202.676 1229 321.411 203.567 1234 323.84 205.654 1238 321.171 206.249 1234 317.808 206.273 1225 314.499 205.804 1225 295.143 194.191 1200 289.4 193.234 1208 283.084 193.752 1225 279.093 196.346 1225 276.708 199.685 1221 277.642 200.785 1221 280.585 198.215 1225 284.112 196.679 1221 289.428 196.513 1212 294.818 197.14 1204 310.2 193.924 1229 316.142 193.068 1238 322.948 193.668 1247 327.247 196.398 1256 329.675 199.631 1261 328.621 200.851 1261 325.586 198.224 1252 321.766 196.637 1238 316.064 196.366 1238 310.311 196.936 1225 298.812 204.356 1212 298.002 207.944 1212 296.036 210.917 1208 292.767 213.556 1208 293.537 217.191 1204 299.567 216.635 1208 303.798 216.626 1212 310.431 217.299 1225 311.55 213.709 1225 308.449 210.994 1221 306.938 207.974 1221 306.546 204.37 1221 289.128 227.766 1204 292.926 224.02 1204 297.624 221.527 1204 301.788 222.089 1208 306.021 221.493 1216 311.112 223.963 1225 315.329 227.644 1238 311.615 229.275 1234 307.351 230.162 1225 301.931 230.494 1212 296.637 230.328 1208 292.509 229.504 1208 291.34 227.125 1204 296.092 225.323 1204 301.772 225.023 1208 307.723 225.297 1221 313.003 227.063 1234 307.735 226.656 1221 301.822 226.589 1208 296.145 226.673 1204 273.566 208.421 1225 272.937 214.739 1234 273.078 220.64 1234 273.832 226.713 1238 275.355 232.73 1247 278.032 238.002 1256 282.138 242.012 1252 287.387 245.345 1252 293.926 247.84 1247 301.942 248.918 1256 310.14 248.138 1270 317.551 245.957 1280 323.735 242.372 1299 328.432 237.716 1522 331.319 232.285 1536 332.881 226.346 1536 333.845 220.27 1536 334.121 214.428 0 333.796 207.997 0 288.047 204.828 1216 317.826 204.81 1229 302.017 214.616 1212 295.816 191.575 1204 289.611 190.559 1204 282.026 191.238 1229 276.817 194.57 1229 274.042 198.377 1225 309.703 191.297 1238 316.108 190.397 1247 324.199 191.177 1252 329.667 194.62 1261 332.434 198.273 0
1390385481.173 294.249 205.14 1212 291.498 203.298 1208 288.077 202.666 1212 284.627 203.529 1221 282.131 205.682 1221 284.869 206.291 1221 288.13 206.392 1212 291.42 205.925 1212 311.478 205.008 1221 314.226 203.315 1225 317.772 202.696 1229 321.243 203.595 1234 323.652 205.696 1238 320.994 206.278 1229 317.667 206.297 1225 314.373 205.834 1225 295.276 194.682 1200 289.544 193.69 1208 283.247 194.187 1225 279.211 196.743 1225 276.782 200.062 1221 277.736 201.191 1221 280.696 198.653 1225 284.241 197.135 1221 289.553 196.981 1216 294.932 197.63 1204 310.026 194.41 1225 315.92 193.529 1238 322.655 194.104 1247 326.963 196.785 1252 329.43 200.016 1261 328.37 201.246 1261 325.326 198.649 1252 321.519 197.083 1243 315.87 196.83 1234 310.177 197.413 1225 298.8 204.374 1212 297.997 208.046 1212 296.049 211.036 1208 292.791 213.68 1208 293.526 217.352 1204 299.65 216.882 1208 303.89 216.875 1212 310.535 217.45 1225 311.594 213.825 1225 308.493 211.104 1221 306.966 208.076 1221 306.55 204.382 1221 289.018 228.113 1208 292.869 224.261 1204 297.656 221.773 1204 301.891 222.335 1208 306.188 221.742 1216 311.345 224.189 1229 315.57 227.967 1238 311.863 230.013 1234 307.575 231.184 1225 302.039 231.615 1221 296.619 231.349 1212 292.438 230.263 1208 291.16 227.535 1204 296.052 225.589 1204 301.885 225.263 1208 307.969 225.554 1221 313.331 227.454 1234 308.009 227.57 1225 301.935 227.658 1208 296.075 227.592 1204 273.641 208.351 1225 272.986 214.81 1234 273.111 220.833 1234 273.888 227.06 1238 275.456 233.234 1252 278.198 238.667 1256 282.297 242.769 1252 287.531 246.204 1252 294.06 248.762 1252 302.063 249.888 1256 310.247 249.039 1270 317.575 246.749 1284 323.657 243.029 1299 328.289 238.261 1522 331.177 232.667 1536 332.727 226.583 1536 333.66 220.346 0 333.871 214.402 0 333.489 207.876 0 288.125 204.866 1216 317.676 204.84 1225 302.066 214.775 1212 295.95 192.061 1200 289.758 191.007 1208 282.211 191.66 1229 276.976 194.937 1229 274.157 198.718 1225 309.513 191.774 1238 315.866 190.847 1243 323.866 191.594 1252 329.341 194.975 1256 332.156 198.627 0
1390385481.220 293.783 205.731 1208 291.033 203.905 1208 287.622 203.301 1216 284.207 204.174 1221 281.754 206.315 1221 284.49 206.931 1221 287.721 207.02 1216 290.975 206.536 1212 310.812 205.44 1221 313.507 203.707 1225 317.021 203.054 1229 320.485 203.902 1234 322.94 205.943 1238 320.296 206.581 1234 316.997 206.654 1225 313.716 206.233 1225 294.616 195.39 1204 288.967 194.404 1212 282.769 194.886 1225 278.797 197.416 1225 276.406 200.703 1221 277.368 201.839 1221 280.288 199.338 1225 283.793 197.839 1225 289.014 197.678 1212 294.306 198.311 1208 309.175 194.981 1229 314.969 193.987 1238 321.616 194.41 1243 325.948 196.981 1252 328.515 200.139 1261 327.491 201.416 1256 324.383 198.913 1247 320.566 197.436 1238 314.988 197.282 1234 309.389 197.954 1225 298.236 204.961 1212 297.511 208.734 1208 295.65 211.844 1208 292.497 214.582 1208 293.272 218.255 1204 299.296 217.818 1208 303.518 217.778 1212 310.142 218.203 1225 311.123 214.543 1225 307.975 211.788 1221 306.412 208.672 1221 305.933 204.893 1221 289.158 229.028 1208 292.865 225.231 1204 297.508 222.771 1204 301.678 223.303 1208 305.868 222.658 1216 311.037 224.985 1225 315.34 228.629 1243 311.697 230.848 1234 307.463 232.165 1225 302.024 232.677 1221 296.683 232.401 1212 292.557 231.255 1208 291.247 228.483 1204 296.02 226.561 1204 301.754 226.205 1208 307.773 226.414 1221 313.114 228.198 1238 307.866 228.522 1221 301.843 228.721 1208 296.073 228.655 1204 273.65 208.877 1225 273.12 215.388 1229 273.347 221.444 1234 274.267 227.701 1238 275.962 233.87 1247 278.805 239.294 1256 282.913 243.398 1252 288.098 246.847 1252 294.528 249.402 1247 302.4 250.484 1256 310.499 249.549 1270 317.722 247.163 1289 323.71 243.371 1299 328.282 238.571 1522 331.14 232.928 1536 332.6 226.787 1536 333.432 220.473 0 333.543 214.449 0 333.059 207.864 0 287.698 205.489 1216 316.972 205.189 1225 301.684 215.601 1212 295.27 192.765 1204 289.167 191.72 1208 281.724 192.359 1234 276.548 195.612 1229 273.767 199.364 1225 308.591 192.346 1234 314.828 191.299 1243 322.727 191.865 1252 328.254 195.1 1256 331.19 198.664 1265
1390385481.283 293.645 206.241 1208 290.864 204.438 1208 287.422 203.871 1212 283.987 204.773 1221 281.535 206.933 1221 284.282 207.532 1216 287.548 207.595 1216 290.836 207.067 1208 310.738 205.787 1221 313.421 204.035 1225 316.968 203.35 1229 320.484 204.159 1234 322.977 206.169 1238 320.316 206.844 1234 316.968 206.949 1225 313.654 206.549 1225 294.284 195.53 1204 288.527 194.626 1208 282.21 195.183 1225 278.294 197.859 1225 276.004 201.267 1221 277.035 202.291 1221 279.871 199.692 1225 283.319 198.116 1221 288.612 197.896 1208 293.974 198.455 1204 309.106 194.991 1234 315.015 193.957 1238 321.804 194.327 1247 326.164 196.973 1252 328.667 200.191 1261 327.581 201.383 1261 324.532 198.848 1247 320.716 197.367 1238 315.056 197.253 1234 309.356 197.962 1229 298.129 205.411 1208 297.464 209.161 1208 295.628 212.279 1208 292.485 215.036 1208 293.293 218.689 1204 299.207 218.081 1208 303.43 217.994 1212 309.998 218.477 1221 310.967 214.832 1225 307.818 212.118 1221 306.264 209.008 1221 305.811 205.269 1221 289.451 229.517 1204 292.984 225.66 1204 297.515 223.073 1204 301.615 223.568 1208 305.743 222.884 1216 310.801 225.25 1225 314.965 228.887 1238 311.489 230.954 1234 307.344 232.219 1225 302 232.758 1212 296.744 232.569 1208 292.702 231.547 1208 291.664 228.907 1204 296.14 226.931 1204 301.692 226.505 1208 307.525 226.682 1221 312.604 228.432 1229 307.595 228.567 1221 301.79 228.763 1208 296.234 228.812 1204 273.466 209.686 1225 273.055 216.126 1225 273.411 222.119 1229 274.406 228.249 1234 276.141 234.261 1243 278.951 239.515 1247 283.038 243.518 1247 288.199 246.887 1247 294.606 249.397 1247 302.49 250.4 1256 310.539 249.377 1270 317.709 246.895 1284 323.628 243.064 1299 328.124 238.253 1522 330.896 232.709 1542 332.331 226.702 1536 333.176 220.533 1542 333.327 214.62 0 332.86 208.105 0 287.515 206.056 1212 316.941 205.48 1225 301.603 215.938 1208 294.9 192.885 1204 288.694 191.931 1208 281.102 192.667 1234 275.948 196.113 1229 273.268 200.006 1225 308.534 192.352 1238 314.882 191.266 1243 322.958 191.777 1252 328.545 195.11 1256 331.415 198.747 0
1390385481.377 293.055 207.042 1208 290.247 205.267 1208 286.797 204.751 1212 283.37 205.701 1216 280.958 207.891 1216 283.681 208.472 1216 286.952 208.492 1216 290.245 207.911 1208 310.145 206.303 1221 312.82 204.488 1221 316.365 203.735 1225 319.89 204.48 1229 322.391 206.447 1238 319.751 207.183 1229 316.41 207.356 1225 313.084 207.015 1221 293.571 196.424 1195 287.786 195.59 1208 281.443 196.223 1225 277.546 198.948 1225 275.303 202.394 1221 276.355 203.412 1221 279.141 200.779 1225 282.558 199.158 1225 287.878 198.868 1212 293.277 199.358 1204 308.381 195.63 1229 314.324 194.482 1238 321.158 194.718 1247 325.566 197.281 1252 328.097 200.466 1265 327.026 201.663 1261 323.963 199.193 1238 320.124 197.785 1238 314.438 197.779 1234 308.701 198.601 1225 297.502 206.13 1208 296.878 209.948 1204 295.067 213.125 1208 291.895 215.934 1204 292.711 219.613 1204 298.698 219 1208 302.956 218.841 1208 309.582 219.13 1221 310.48 215.443 1225 307.285 212.788 1221 305.703 209.664 1216 305.229 205.865 1216 288.803 230.456 1204 292.408 226.593 1200 297.003 223.994 1204 301.159 224.44 1208 305.352 223.673 1216 310.5 225.894 1225 314.779 229.404 1238 311.267 231.717 1229 307.082 233.165 1225 301.627 233.838 1216 296.263 233.7 1208 292.152 232.634 1204 290.945 229.872 1204 295.578 227.838 1200 301.252 227.346 1208 307.222 227.396 1221 312.497 229.034 1225 307.336 229.472 1221 301.387 229.831 1208 295.675 229.909 1200 272.83 210.716 1225 272.506 217.232 1229 272.969 223.271 1234 274.053 229.429 1234 275.883 235.454 1247 278.768 240.701 1247 282.871 244.664 1247 288.021 248.004 1247 294.414 250.456 1243 302.291 251.361 1256 310.277 250.186 1265 317.351 247.531 1284 323.161 243.549 1294 327.571 238.633 1522 330.308 233.001 1536 331.737 226.935 1536 332.556 220.709 0 332.683 214.752 0 332.178 208.169 0 286.913 206.941 1212 316.357 205.876 1225 301.084 216.734 1208 294.168 193.755 1200 287.937 192.877 1208 280.329 193.703 1234 275.21 197.21 1225 272.585 201.144 1225 307.772 192.99 1234 314.152 191.783 1243 322.267 192.138 1252 327.903 195.37 1256 330.801 198.972 0
1390385481.455 292.257 207.476 1204 289.462 205.751 1204 286.018 205.284 1208 282.617 206.26 1216 280.226 208.451 1212 282.956 208.994 1212 286.215 208.974 1208 289.483 208.372 1204 309.322 206.613 1216 311.955 204.794 1216 315.475 204.032 1225 318.983 204.738 1229 321.503 206.667 1234 318.869 207.414 1229 315.54 207.605 1225 312.225 207.296 1221 292.733 197.064 1191 287.047 196.285 1200 280.855 196.946 1225 276.981 199.592 1221 274.716 202.954 1221 275.732 204.027 1216 278.52 201.46 1221 281.94 199.867 1221 287.162 199.539 1204 292.481 199.97 1191 307.515 196.165 1225 313.311 194.981 1234 319.984 195.141 1238 324.391 197.549 1252 326.978 200.61 1256 325.962 201.869 1252 322.866 199.514 1238 319.022 198.202 1238 313.445 198.25 1225 307.839 199.095 1221 296.732 206.561 1208 296.12 210.38 1208 294.346 213.597 1208 291.269 216.514 1204 292.152 220.164 1204 298.04 219.45 1208 302.263 219.258 1208 308.779 219.548 1221 309.669 215.865 1221 306.528 213.157 1216 304.931 210.027 1212 304.403 206.234 1216 288.515 231.296 1204 291.924 227.285 1200 296.398 224.576 1200 300.509 224.953 1204 304.639 224.189 1212 309.674 226.444 1221 313.792 230.055 1234 310.469 232.388 1229 306.413 233.899 1221 301.038 234.629 1216 295.744 234.514 1212 291.728 233.439 1204 290.755 230.672 1204 295.132 228.487 1195 300.629 227.894 1204 306.393 227.967 1216 311.418 229.688 1225 306.506 230.183 1216 300.782 230.588 1204 295.265 230.701 1200 271.975 211.297 1221 271.683 217.811 1229 272.175 223.889 1229 273.323 230.085 1229 275.219 236.135 1243 278.171 241.43 1247 282.314 245.425 1247 287.516 248.755 1247 293.949 251.161 1243 301.821 252.005 1256 309.801 250.752 1265 316.852 248.018 1280 322.626 243.943 1294 326.989 238.938 1522 329.693 233.215 1529 331.096 227.077 1536 331.867 220.791 0 331.93 214.781 0 331.347 208.233 0 286.154 207.445 1208 315.484 206.145 1225 300.381 217.194 1208 293.321 194.405 1195 287.192 193.585 1200 279.769 194.439 1229 274.704 197.84 1225 272.058 201.676 1225 306.868 193.548 1234 313.099 192.3 1238 321.022 192.559 1252 326.636 195.594 1256 329.596 199.055 1265
1390385481.517 292.073 207.513 1204 289.281 205.804 1204 285.821 205.345 1208 282.407 206.305 1212 279.995 208.465 1216 282.729 209.024 1212 286.007 209.015 1208 289.296 208.417 1204 309.275 206.676 1221 311.903 204.87 1221 315.44 204.117 1225 318.967 204.808 1229 321.504 206.711 1234 318.859 207.474 1229 315.505 207.674 1225 312.169 207.363 1221 292.545 197.059 1191 286.87 196.287 1204 280.698 196.916 1225 276.817 199.513 1221 274.523 202.828 1216 275.52 203.911 1216 278.325 201.39 1221 281.763 199.831 1221 286.973 199.515 1204 292.288 199.939 1195 307.533 196.185 1225 313.312 195.009 1234 319.958 195.145 1238 324.367 197.506 1252 326.958 200.51 1256 325.951 201.778 1252 322.861 199.474 1243 319.009 198.198 1238 313.446 198.254 1229 307.849 199.087 1221 296.627 206.649 1204 296.012 210.459 1208 294.238 213.707 1208 291.181 216.672 1204 292.094 220.302 1200 297.903 219.551 1204 302.136 219.361 1208 308.571 219.702 1221 309.499 216.036 1221 306.39 213.279 1216 304.81 210.11 1212 304.293 206.331 1212 288.573 231.443 1204 291.9 227.481 1200 296.291 224.766 1200 300.345 225.135 1204 304.417 224.39 1212 309.329 226.669 1221 313.329 230.249 1234 310.098 232.388 1229 306.112 233.789 1221 300.822 234.479 1212 295.608 234.387 1208 291.676 233.398 1204 290.921 230.794 1204 295.119 228.669 1200 300.454 228.082 1204 306.033 228.176 1216 310.856 229.857 1225 306.106 230.119 1216 300.582 230.451 1204 295.258 230.614 1200 271.57 211.268 1221 271.303 217.733 1225 271.825 223.806 1234 272.999 229.971 1234 274.913 235.966 1243 277.879 241.217 1247 282.041 245.189 1247 287.258 248.486 1243 293.698 250.865 1243 301.561 251.689 1256 309.529 250.453 1265 316.588 247.748 1280 322.382 243.713 1294 326.773 238.752 0 329.517 233.073 1529 330.974 226.977 1536 331.797 220.74 1536 331.917 214.744 0 331.379 208.244 0 285.951 207.486 1208 315.453 206.212 1225 300.251 217.326 1208 293.147 194.407 1195 287.036 193.594 1200 279.642 194.409 1225 274.568 197.748 1225 271.887 201.53 1225 306.881 193.577 1229 313.09 192.337 1238 320.981 192.568 1247 326.593 195.546 1256 329.557 198.943 1265
1390385481.580 291.93 207.274 1204 289.152 205.444 1204 285.665 204.907 1208 282.265 205.913 1212 279.903 208.195 1216 282.596 208.831 1212 285.873 208.86 1208 289.169 208.245 1204 309.045 206.555 1216 311.636 204.635 1221 315.209 203.826 1225 318.777 204.587 1234 321.268 206.626 1238 318.656 207.456 1234 315.279 207.673 1225 311.921 207.317 1221 292.436 196.8 1195 286.617 196.013 1200 280.241 196.655 1221 276.315 199.375 1221 274.041 202.836 1216 275.17 203.874 1216 277.92 201.248 1216 281.351 199.621 1221 286.704 199.292 1204 292.136 199.737 1200 307.278 196.022 1225 313.206 194.848 1229 320.055 195.04 1243 324.491 197.559 1252 327.038 200.673 1261 325.927 201.923 1252 322.902 199.511 1243 319.056 198.139 1238 313.342 198.155 1229 307.639 198.978 1225 296.483 206.611 1208 295.88 210.43 1208 294.155 213.729 1208 291.32 216.733 1204 292.302 220.437 1204 297.771 219.663 1208 301.773 219.502 1212 307.968 219.919 1221 308.981 216.18 1221 306.06 213.344 1216 304.533 210.113 1216 304.029 206.333 1216 288.955 231.764 1204 292.133 228.039 1200 296.256 225.345 1204 300.143 225.763 1208 304.039 225.021 1216 308.666 227.324 1221 312.507 230.716 1229 309.32 231.958 1225 305.442 232.761 1216 300.531 233.2 1208 295.712 233.275 1208 291.954 232.819 1204 291.54 230.949 1204 295.352 229.232 1204 300.244 228.753 1208 305.366 228.827 1216 309.784 230.165 1225 305.325 229.289 1216 300.296 229.268 1208 295.492 229.693 1204 271.405 210.81 1221 271.139 217.346 1229 271.64 223.647 1234 272.731 230.029 1234 274.558 236.24 1243 277.55 241.638 1243 281.746 245.509 1247 287.002 248.623 1243 293.495 250.773 1243 301.286 251.526 1256 309.215 250.388 1265 316.39 247.964 1280 322.275 244.144 1294 326.73 239.337 1304 329.496 233.496 1542 330.868 227.209 1536 331.643 220.808 1529 331.757 214.606 1294 331.211 207.946 1324 285.819 207.209 1208 315.224 206.085 1225 300.041 217.438 1208 293 194.075 1195 286.749 193.251 1200 279.125 194.089 1225 273.962 197.585 1225 271.289 201.533 1225 306.679 193.337 1229 313.038 192.104 1238 321.155 192.407 1252 326.804 195.575 1256 329.713 199.09 1275
1390385481.658 291.555 207.252 1204 288.786 205.431 1208 285.288 204.914 1208 281.882 205.919 1212 279.524 208.193 1212 282.227 208.811 1208 285.505 208.824 1208 288.802 208.21 1204 308.683 206.529 1221 311.269 204.611 1221 314.862 203.818 1225 318.458 204.574 1238 321 206.603 1238 318.338 207.421 1238 314.927 207.625 1225 311.552 207.273 1221 292.01 196.868 1200 286.262 196.083 1204 279.97 196.707 1225 276.074 199.381 1221 273.815 202.806 1216 274.934 203.852 1216 277.655 201.269 1216 281.066 199.67 1221 286.349 199.35 1204 291.716 199.784 1200 306.925 196.065 1225 312.834 194.883 1234 319.668 195.053 1243 324.142 197.539 1256 326.723 200.63 1261 325.618 201.897 1256 322.558 199.51 1247 318.67 198.165 1243 312.961 198.187 1225 307.271 198.999 1221 296.078 206.584 1204 295.445 210.41 1208 293.706 213.738 1204 290.905 216.829 1204 291.876 220.518 1204 297.207 219.697 1208 301.214 219.535 1212 307.446 220.033 1221 308.485 216.297 1221 305.595 213.389 1216 304.099 210.118 1212 303.613 206.314 1216 288.833 232.199 1204 291.774 228.261 1204 295.771 225.452 1204 299.615 225.846 1208 303.481 225.13 1216 308.071 227.566 1221 311.798 231.177 1229 308.766 232.544 1225 304.95 233.479 1216 300.035 233.967 1208 295.246 233.981 1204 291.612 233.381 1204 291.502 231.371 1204 294.995 229.456 1204 299.739 228.907 1204 304.746 229.067 1216 308.964 230.618 1221 304.707 229.902 1216 299.807 229.926 1204 295.169 230.295 1204 271.345 210.816 1225 271.038 217.322 1229 271.52 223.61 1234 272.627 229.979 1234 274.443 236.193 1243 277.37 241.652 1243 281.466 245.648 1247 286.633 248.897 1243 293.055 251.182 1243 300.819 252.018 1256 308.817 250.881 1265 316.072 248.406 1280 322.039 244.503 1294 326.557 239.61 1304 329.399 233.707 1536 330.84 227.359 1536 331.659 220.892 1529 331.796 214.618 1304 331.254 207.922 1324 285.446 207.194 1208 314.886 206.057 1225 299.554 217.505 1208 292.59 194.148 1200 286.409 193.325 1200 278.871 194.14 1225 273.731 197.583 1225 271.063 201.495 1225 306.318 193.386 1229 312.657 192.144 1238 320.752 192.419 1252 326.433 195.542 1261 329.379 199.027 1294
1390385481.720 291.758 206.859 1204 289.014 204.971 1204 285.522 204.427 1208 282.131 205.44 1212 279.793 207.76 1216 282.489 208.404 1208 285.755 208.428 1208 289.032 207.815 1204 308.66 206.222 1221 311.22 204.27 1221 314.81 203.48 1225 318.399 204.273 1238 320.917 206.364 1238 318.262 207.185 1238 314.859 207.37 1225 311.503 206.989 1221 292.203 196.334 1200 286.435 195.509 1200 280.099 196.115 1221 276.222 198.861 1221 274.006 202.382 1221 275.2 203.398 1221 277.866 200.761 1221 281.235 199.136 1221 286.529 198.833 1204 291.885 199.295 1204 306.946 195.614 1225 312.874 194.44 1234 319.728 194.638 1243 324.179 197.232 1256 326.694 200.433 1265 325.523 201.672 1256 322.535 199.21 1243 318.693 197.809 1243 312.989 197.802 1234 307.31 198.589 1221 296.223 206.205 1204 295.609 210.111 1204 293.893 213.499 1204 291.186 216.643 1204 292.156 220.404 1204 297.344 219.539 1208 301.237 219.398 1212 307.353 219.991 1221 308.394 216.195 1221 305.6 213.2 1216 304.138 209.85 1216 303.672 205.965 1216 289.35 232.455 1204 292.088 228.385 1204 295.961 225.477 1204 299.715 225.891 1208 303.49 225.195 1216 307.926 227.766 1221 311.427 231.55 1234 308.584 232.906 1225 304.886 233.865 1216 300.125 234.344 1208 295.485 234.317 1208 291.964 233.661 1204 292.126 231.598 1204 295.308 229.603 1204 299.836 229.039 1208 304.607 229.272 1216 308.485 230.952 1225 304.547 230.187 1216 299.9 230.187 1208 295.501 230.529 1204 271.732 210.365 1225 271.422 217.001 1229 271.901 223.445 1234 272.985 229.957 1234 274.762 236.297 1243 277.63 241.88 1243 281.655 245.971 1243 286.764 249.317 1243 293.145 251.688 1243 300.872 252.587 1256 308.828 251.431 1265 316.034 248.901 1280 321.935 244.92 1294 326.387 239.94 1309 329.177 233.925 1536 330.581 227.471 1529 331.391 220.892 0 331.52 214.51 0 330.965 207.699 0 285.687 206.763 1208 314.829 205.769 1225 299.645 217.359 1208 292.768 193.561 1200 286.567 192.699 1195 278.965 193.498 1229 273.809 197.035 1225 271.176 201.056 1225 306.372 192.876 1234 312.726 191.644 1238 320.853 191.957 1252 326.53 195.215 1261 329.41 198.826 0
1390385481.783 291.674 206.361 1204 288.936 204.424 1208 285.452 203.848 1208 282.068 204.86 1216 279.743 207.204 1216 282.435 207.873 1208 285.685 207.916 1208 288.948 207.313 1208 308.479 205.787 1221 311.038 203.81 1221 314.623 203.018 1225 318.204 203.841 1238 320.713 205.972 1238 318.062 206.795 1238 314.675 206.973 1225 311.329 206.575 1221 292.138 195.81 1200 286.371 194.932 1195 280.018 195.51 1221 276.132 198.274 1221 273.92 201.831 1221 275.136 202.863 1221 277.801 200.205 1221 281.167 198.575 1221 286.465 198.298 1208 291.812 198.805 1204 306.719 195.141 1225 312.659 193.959 1234 319.532 194.176 1243 323.985 196.821 1252 326.511 200.08 1261 325.33 201.337 1256 322.329 198.827 1247 318.488 197.39 1243 312.77 197.367 1229 307.09 198.155 1225 296.08 205.721 1208 295.466 209.696 1208 293.754 213.126 1208 291.067 216.28 1204 292.02 220.097 1204 297.217 219.305 1208 301.079 219.184 1212 307.235 219.752 1221 308.265 215.902 1221 305.465 212.869 1212 304 209.468 1216 303.528 205.509 1216 289.205 232.217 1204 291.97 228.158 1204 295.853 225.281 1204 299.611 225.729 1208 303.384 225.03 1221 307.873 227.603 1221 311.444 231.398 1234 308.542 232.837 1225 304.808 233.834 1216 300.051 234.305 1208 295.42 234.235 1208 291.875 233.52 1204 291.932 231.384 1204 295.178 229.42 1204 299.746 228.893 1208 304.579 229.127 1216 308.54 230.81 1225 304.537 230.111 1216 299.815 230.117 1208 295.364 230.412 1204 271.859 209.741 1221 271.524 216.484 1229 271.97 223.018 1234 273.033 229.639 1229 274.789 236.095 1243 277.653 241.782 1243 281.66 245.945 1243 286.746 249.364 1243 293.108 251.798 1243 300.816 252.751 1256 308.788 251.616 1265 316.013 249.093 1284 321.93 245.093 1294 326.4 240.081 1309 329.202 233.98 1536 330.577 227.423 1536 331.357 220.726 1536 331.453 214.24 0 330.873 207.307 0 285.618 206.225 1208 314.64 205.346 1225 299.513 217.064 1208 292.705 193.008 1200 286.502 192.089 1195 278.868 192.858 1225 273.69 196.421 1225 271.056 200.484 1225 306.146 192.366 1229 312.511 191.126 1238 320.663 191.462 1252 326.355 194.78 1261 329.25 198.454 0
